Date,Event Name,Event Region,Event Type,Division,Match Type,Match Number,Red 1,Red 2,Red 3,Blue 1,Blue 2,Blue 3,Red 1: No Show (1) Disqualified (2),Red 2: No Show (1) Disqualified (2),Red 3: No Show (1) Disqualified (2),Blue 1: No Show (1) Disqualified (2),Blue 2: No Show (1) Disqualified (2),Blue 3: No Show (1) Disqualified (2),Red 1 Surrogate,Red 2 Surrogate,Red 3 Surrogate,Blue 1 Surrogate,Blue 2 Surrogate,Blue 3 Surrogate,Match Saved,AUTO Period Robot 1 Placement,AUTO Period Robot 2 Placement,AUTO Period Rescue Beacons,AUTO Period Climbers in Shelter,TELE Robot 1 Placement,TELE Robot 2 Placement,TELE Floor Goal,TELE High Goal,TELE Low Goal,TELE Mid Goal,TELE Climbers in Shelter,TELE Zip Line,END All Clear Signal,END Robot on Pull Up Bar,Minor Penalty incurred,Major Penalty incurred,Minor Penalty Awarded,Major Penalty Awarded,AUTO Period Robot 1 Placement,AUTO Period Robot 2 Placement,AUTO Period Rescue Beacons,AUTO Period Climbers in Shelter,TELE Robot 1 Placement,TELE Robot 2 Placement,TELE Floor Goal,TELE High Goal,TELE Low Goal,TELE Mid Goal,TELE Climbers in Shelter,TELE Zip Line,END All Clear Signal,END Robot on Pull Up Bar,Minor Penalty incurred,Major Penalty Incurred,Minor Penalty Awarded,Major Penalty Awarded
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,43,2997,4997,0,6047,11050,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,4,12,3,5,3,3,0,0,4,0,0,0,0,0,0,0,5,4,12,2,0,10,0,2,0,0,0,0,4,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,44,7172,6451,0,9789,11044,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,4,12,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0,4,20,7,0,0,2,2,1,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,45,7655,11040,0,11059,6109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,4,12,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,4,0,3,0,0,3,0,1,0,0,1,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,46,8660,3781,0,6220,7477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,10,4,0,2,2,1,2,6,0,0,0,0,1,1,2,6,4,2,0,0,5,2,2,1,0,0,0,6,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,47,9851,11051,0,7242,5916,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,14,0,0,0,1,1,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,48,3415,8907,0,8913,8466,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,11,0,3,2,1,1,1,0,0,0,0,0,0,0,0,4,3,11,0,0,9,0,1,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,49,5110,7350,0,11052,4143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,4,0,13,12,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,10,0,0,0,2,0,1,0,1,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,50,10165,8390,0,10889,6137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,5,5,1,3,7,2,2,0,1,0,0,0,0,1,0,0,2,0,4,3,9,0,11,4,2,1,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,51,11058,6047,0,4924,7591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,8,0,2,0,2,0,0,0,0,1,0,0,2,5,5,1,0,4,7,2,2,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,52,7172,6022,0,3537,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,0,3,0,0,13,2,2,0,1,1,1,0,0,2,2,0,2,0,0,4,11,4,7,4,2,1,2,0,0,1,1
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,53,11057,8681,0,8221,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,8,0,0,0,2,2,0,1,1,0,0,0,0,0,0,1,6,0,3,14,4,11,1,2,0,1,0,0,1,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,54,8660,4347,0,7655,4290,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,3,0,0,9,2,2,1,1,0,0,0,0,1,0,0,0,4,4,1,13,0,4,2,0,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,55,11044,5975,0,11051,3781,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,3,10,0,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2,3,0,9,1,2,0,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,56,11042,3486,0,6451,8913,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,0,8,10,0,0,2,1,0,1,0,0,0,0,0,0,0,0,6,0,6,0,0,0,2,0,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,57,7351,11040,0,5220,4997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,4,3,4,2,2,2,1,0,0,0,0,2,0,0,0,0,0,0,4,4,13,1,12,0,2,1,0,2,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,58,6109,5916,0,2997,3415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,9,14,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,5,2,1,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,59,7477,7209,0,4082,11048,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,4,0,5,8,0,7,0,3,0,0,0,0,0,1,3,0,0,0,4,5,2,6,0,0,2,2,0,0,0,1,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,60,5795,8644,0,6389,9789,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,6,0,2,9,0,8,2,3,2,1,0,0,0,0,2,0,0,2,4,0,6,14,0,5,2,3,0,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,61,8907,9851,0,5202,10060,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,3,3,4,0,0,0,4,0,0,0,0,0,0,0,1,2,2,4,5,0,12,0,0,9,4,1,0,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,62,8606,8466,0,6981,7486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,9,0,9,9,2,2,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,7,4,2,0,2,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,63,11050,8668,0,6220,10183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,6,8,0,0,2,2,2,0,0,1,0,0,0,1,0,0,1,0,0,23,0,0,0,3,2,0,1,0,0,1,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,64,8686,6299,0,7242,11059,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,6,14,0,0,2,2,1,2,0,0,0,0,0,0,0,0,3,3,4,0,6,0,2,1,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,65,4029,4924,0,4143,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,5,3,13,0,5,2,0,1,1,0,0,0,0,5,0,0,0,0,0,3,10,0,3,2,1,0,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,66,11058,8681,0,3415,4347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,5,10,3,0,2,3,1,2,0,0,0,0,0,1,0,0,4,4,2,11,0,8,2,0,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,67,6137,5916,0,3781,3537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,6,3,4,9,0,13,2,1,0,0,0,0,0,0,1,0,0,2,0,4,3,7,0,0,2,0,0,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,68,7655,5110,0,11057,4997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,4,5,4,12,0,5,4,1,1,0,0,0,0,0,0,0,0,2,0,4,5,11,0,4,2,3,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,69,7172,5975,0,7351,4082,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,0,5,13,0,5,2,2,1,0,0,0,0,0,3,0,0,1,4,5,2,4,0,6,3,1,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,70,5795,11048,0,6451,5202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,6,0,0,4,3,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,5,7,4,2,1,2,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,71,10165,6981,0,11050,6022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,6,0,0,4,0,4,3,3,1,1,0,0,0,0,0,3,0,0,3,6,16,8,0,11,0,2,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,72,7242,8221,0,6220,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,5,0,9,0,2,0,1,0,0,0,0,1,0,0,0,0,0,5,1,0,0,2,0,1,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,73,8907,3486,0,7209,8606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,6,5,3,5,2,2,1,0,0,0,0,1,3,1,0,2,6,0,2,3,2,7,4,1,0,1,0,1,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,74,11059,10060,0,11051,8466,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,13,0,7,0,4,2,2,1,3,0,0,0,0,2,0,0,0,3,1,0,0,10,0,2,0,1,0,0,3,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,75,7350,11044,0,7591,9851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,4,4,8,0,2,2,2,0,0,0,0,0,0,1,1,1,2,5,3,2,0,0,7,4,2,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,76,10183,11052,0,5220,6047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,18,0,4,2,2,0,0,0,1,0,0,0,1,0,1,2,4,0,2,10,0,9,2,2,1,1,0,0,1,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,77,8660,8668,0,8644,10889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,8,0,0,0,4,2,1,1,0,0,0,0,3,0,0,2,6,3,6,13,0,0,2,0,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,78,9789,6299,0,7486,4290,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,19,10,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,9,2,1,1,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,79,6109,11042,0,5385,8686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,3,0,5,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,4,6,0,0,2,2,1,2,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,80,8390,8913,0,6389,7477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,4,9,2,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,4,4,10,0,12,0,3,0,0,1,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,81,4143,11048,0,8907,7655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,7,10,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,5,4,10,0,1,2,3,2,1,0,2,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,82,10060,5795,0,6137,4924,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,5,4,0,0,8,2,2,1,1,0,0,0,0,1,0,0,2,6,5,3,9,0,3,2,2,1,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,83,3486,8466,0,7351,9851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,7,6,0,12,1,3,1,1,1,0,0,0,1,0,0,0,0,4,5,0,0,1,4,1,0,0,0,0,1,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,84,7209,11059,0,11052,11057,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,0,0,2,0,1,1,4,0,0,0,0,0,0,0,4,3,2,2,3,2,0,0,0,0,0,0,4,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,85,11058,5202,0,4029,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,5,6,9,1,7,2,2,0,0,0,0,1,0,1,0,0,0,0,6,1,12,0,3,0,1,1,1,1,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,86,4290,8221,0,6981,5916,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,5,13,0,0,2,0,0,0,0,0,0,0,0,2,1,2,0,3,6,14,0,0,2,1,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,87,4347,11051,0,6109,6022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,3,4,0,0,11,0,2,0,1,0,0,0,0,0,3,0,0,6,0,4,8,0,13,0,2,0,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,88,8913,5110,0,5385,5975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,4,0,1,1,2,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,89,8606,4997,0,7172,6389,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6,4,2,11,0,10,0,1,1,0,0,0,0,0,1,0,0,0,5,4,2,10,0,12,0,3,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,90,7486,7477,0,7350,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,13,10,0,9,2,3,1,1,0,0,0,0,3,0,1,2,6,4,2,8,0,0,4,2,1,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,91,6047,8681,0,8660,8390,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,6,2,0,9,4,2,3,1,1,0,0,0,0,0,2,0,0,6,0,3,0,0,4,2,0,1,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,92,4082,3537,0,11040,6220,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,5,10,0,9,2,3,0,1,2,0,0,0,0,1,0,0,0,0,6,0,3,0,0,2,1,1,0,0,2,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,93,3415,8668,0,6299,11044,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,3,0,5,12,3,3,2,2,0,1,0,0,0,0,0,1,0,0,0,4,3,12,1,8,1,1,0,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,94,6451,3781,0,2997,10889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,6,2,2,2,2,0,0,0,0,1,0,0,0,4,6,4,2,2,10,2,2,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,95,11050,8644,0,8686,7591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,4,0,10,7,0,8,2,0,0,0,1,0,0,0,0,0,0,2,0,0,7,0,0,8,2,2,1,1,0,0,1,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,96,7242,9789,0,11042,10183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,17,9,0,0,2,0,0,1,0,0,0,0,3,0,0,0,5,0,16,0,0,1,4,0,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,97,3486,4029,0,4997,10060,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,2,13,0,8,2,2,1,2,0,0,0,0,0,0,0,0,3,6,3,11,0,0,1,1,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,98,6022,7350,0,7655,5916,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,6,4,0,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6,13,0,0,2,0,1,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,99,11059,8606,0,4924,4347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,9,1,3,0,1,0,0,0,0,1,0,0,4,0,0,2,0,3,10,4,3,0,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,100,11057,8466,0,8660,5202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,6,0,0,8,2,1,0,0,0,0,0,0,0,0,0,2,6,5,2,0,0,6,4,2,1,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,101,11048,6109,0,7172,8221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,5,2,0,0,1,0,0,0,0,1,0,0,2,5,4,2,14,4,9,2,3,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,102,7477,4143,0,6299,6451,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,6,5,0,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,3,2,3,1,2,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,103,6047,5795,0,11040,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,5,0,11,9,1,3,1,1,0,0,3,0,0,1,0,2,0,5,3,0,2,0,2,2,0,0,3,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,104,4082,3781,0,3415,9789,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,5,0,2,9,0,12,2,2,0,1,2,0,0,0,0,0,0,0,4,0,6,5,0,0,2,2,1,1,0,0,2,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,105,6220,10889,0,6981,11052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,5,1,0,0,9,4,2,1,1,0,0,0,0,1,0,0,2,0,3,1,5,0,0,2,0,1,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,106,5220,6137,0,11042,8907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,5,4,5,12,0,9,2,2,0,0,0,0,0,0,3,1,0,2,6,0,8,0,0,5,4,1,1,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,107,8644,7209,0,10183,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,0,3,1,4,0,1,2,0,0,1,0,0,0,0,0,0,0,2,3,0,8,8,0,0,2,0,1,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,108,3537,11050,0,9851,5975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,4,3,0,4,7,2,2,0,1,0,0,0,0,3,0,1,2,0,0,9,0,0,5,3,2,2,2,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,109,4290,8686,0,8913,8668,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,0,6,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,5,0,7,0,0,2,2,2,0,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,110,7242,5110,0,8390,11044,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,2,0,10,7,1,2,0,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,111,7486,2997,0,7591,8681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,6,2,0,1,5,3,2,0,0,0,0,1,0,0,1,1,2,5,5,2,0,5,4,4,1,0,0,1,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,112,7351,6389,0,11051,11058,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,4,1,13,0,9,4,1,1,0,0,0,0,0,1,0,0,0,0,4,3,10,0,1,0,0,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,113,8221,8660,0,11040,6451,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,13,0,9,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,114,6047,6109,0,7477,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,4,5,0,4,0,2,0,0,0,0,0,0,1,0,0,2,4,0,3,10,0,12,2,3,1,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,115,11042,8606,0,11057,7350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,6,4,0,0,9,3,2,0,0,0,0,0,0,0,3,0,0,4,0,3,7,0,2,2,2,1,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,116,3781,5220,0,6299,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,5,2,6,0,13,4,3,1,1,0,0,0,0,0,1,1,2,5,0,3,11,0,0,2,0,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,117,7172,9851,0,6137,8686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4,5,3,9,0,5,4,3,0,0,0,0,0,1,0,1,1,2,0,3,5,9,1,0,2,0,1,1,0,1,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,118,4082,5202,0,5916,4347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,5,0,6,5,0,9,2,2,0,1,0,0,0,0,0,1,0,0,0,6,4,12,0,7,2,2,1,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,119,4924,8466,0,5110,6022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,5,2,9,4,0,2,1,0,1,0,0,0,1,1,0,0,0,6,1,4,4,10,0,2,0,0,0,0,1,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,120,5385,7242,0,5795,7655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,9,0,6,1,0,0,2,0,0,0,0,1,0,0,0,0,6,3,10,0,4,4,1,1,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,121,11058,4997,0,8913,6220,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,4,4,13,4,10,2,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,3,0,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,122,6981,4143,0,8644,3486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,6,0,0,10,0,7,1,1,1,1,0,0,0,0,2,0,0,0,0,6,3,8,0,12,0,2,0,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,123,10060,7209,0,7591,3415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,11,5,0,0,4,2,0,2,0,0,0,0,0,1,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,124,7351,2997,0,8668,11059,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,5,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,1,4,2,1,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,125,11044,8907,0,3537,10889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,5,7,0,0,4,1,1,1,0,0,0,0,0,0,0,2,0,4,0,5,0,11,2,2,0,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,126,4290,11050,0,11048,6389,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,2,2,0,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,127,11051,7486,0,10183,8390,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,5,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,3,0,13,0,0,6,2,2,0,1,4,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,128,5975,9789,0,11052,8681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,2,0,0,1,3,1,2,0,0,0,0,0,1,1,2,4,3,6,3,1,0,2,1,0,0,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,129,11040,7477,0,8466,5916,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,4,3,11,0,1,1,3,0,0,1,0,0,0,2,0,0,0,0,0,6,13,5,7,0,3,2,2,0,0,1,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,130,4029,8913,0,3781,7242,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,3,9,0,0,2,1,0,0,0,0,0,0,1,0,1,2,0,0,3,11,1,9,2,2,0,1,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,131,5220,4082,0,6109,3486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,5,10,4,0,5,4,1,0,0,0,0,1,0,0,1,0,2,3,0,4,9,0,0,2,0,0,1,1,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,132,5110,6451,0,10060,6981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,3,15,5,3,3,3,0,1,0,0,0,0,0,1,0,1,0,0,4,4,0,0,3,2,2,2,0,0,0,0
4/27/2016,World Championship - Edison Division,All,World Championship,1,1,133,8686,11057,0,5795,7351,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,2,0,0,0,2,2,0,1,0,0,0,0,2,0,0,0,0,3,1,2,0,6,2,2,1,1,0,0,0,0
