Date,Event Name,Event Region,Event Type,Division,Match Type,Match Number,Red Team 1,Red Team 2,Red Team 3,Blue Team 1,Blue Team 2,Blue Team 3,Red 1 no show / DQ ,Red 2 no show / DQ ,Red 3 no show / DQ ,Red 1 Yellow Card,Red 2 Yellow Card,Red 3 Yellow Card,Blue 1 no show / DQ ,Blue 2 no show / DQ ,Blue 3 no show / DQ ,Blue 1 Yellow Card,Blue 2 Yellow Card,Blue 3 Yellow Card,Red 1 Surrogate,Red 2 Surrogate,Red 3 Surrogate,Blue 1 Surrogate,Blue 2 Surrogate,Blue 3 Surrogate,Match saved flag,Autonomous Beacon Claimed,Autonomous Cap Ball removed,Autonomous particles scored in Center Vortex,Autonomous Particles scored in Corner Vortex,Autonomous Robot 1 location,Autonomous Robot 2 location,Driver controlled Beacons Claimed,Driver Controlled – Particles Scored in Center Vortex,Driver Controlled – Particles scored in Corner Vortex,End Game – Cap Ball,Minor Penalty Incurred,Major Penalty Incurred,Minor Penalty Awarded,Major Penalty Awarded,Autonomous Beacon Claimed,Autonomous Cap Ball removed,Autonomous particles scored in Center Vortex,Autonomous Particles scored in Corner Vortex,Autonomous Robot 1 location,Autonomous Robot 2 location,Driver controlled Beacons Claimed,Driver Controlled – Particles Scored in Center Vortex,Driver Controlled – Particles scored in Corner Vortex,End Game – Cap Ball,Minor Penalty Incurred,Major Penalty Incurred,Minor Penalty Awarded,Major Penalty Awarded
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,20,5119,9146,0,10106,7856,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,1,0,3,0,0,3,0,0,0,0,0,FALSE,2,0,0,0,0,3,0,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,21,2866,291,0,5118,5095,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,4,0,0,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,22,408,290,0,2867,5439,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,1,0,0,0,2,1,0,0,0,0,0,0,1,FALSE,0,0,0,0,1,3,0,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,23,288,10868,0,583,9099,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,0,0,3,0,0,0,0,0,0,FALSE,0,0,0,3,0,0,0,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,24,6387,10588,0,3505,3665,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,1,1,0,2,0,14,0,0,0,0,TRUE,0,0,0,0,2,0,0,0,0,0,14,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,25,10739,10106,0,7525,2408,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,0,0,5,0,0,0,0,0,0,TRUE,0,0,0,0,4,0,3,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,26,8671,406,0,291,12053,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,1,TRUE,1,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,0,0,0,0,3,0,1,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,27,3591,3658,0,5439,5118,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,1,0,0,1,1,3,0,0,0,0,0,0,0,FALSE,0,0,0,0,3,0,0,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,28,290,5095,0,5119,10265,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1,0,1,0,4,0,0,3,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,29,3505,9099,0,408,5248,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,0,0,0,1,2,1,0,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,30,7408,6377,0,10739,6387,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,1,3,0,0,3,0,0,0,0,0,TRUE,0,0,1,0,1,0,0,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,31,7525,2867,0,10868,7856,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,2,TRUE,1,0,0,1,3,0,1,0,0,0,0,0,0,TRUE,1,0,0,0,1,2,4,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,32,289,2408,0,583,10588,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,2,0,0,0,0,0,0,0,0,TRUE,0,0,0,1,1,0,1,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,33,9146,288,0,2866,3665,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,1,4,0,0,1,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,34,9099,291,0,3591,5119,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,1,0,0,2,1,0,0,0,0,0,0,TRUE,2,0,1,0,3,3,0,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,35,10106,5095,0,3658,8671,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,0,0,1,0,4,0,4,1,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,36,6387,408,0,10868,406,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,1,0,0,0,2,1,0,0,0,0,1,0,0,TRUE,1,0,0,1,2,1,1,0,1,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,37,5439,2408,0,12053,7856,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,1,1,1,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,38,2867,583,0,9146,10265,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,1,TRUE,1,0,1,0,1,0,2,0,0,0,0,0,0,TRUE,0,0,0,0,3,1,0,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,39,3665,5248,0,10739,5118,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,1,4,1,0,0,0,0,0,0,0,TRUE,0,0,1,0,0,0,2,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,40,10588,2866,0,6377,290,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,1,0,2,0,2,0,0,0,0,0,0,TRUE,0,0,0,0,2,0,0,3,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,41,7525,289,0,3505,7408,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,1,0,2,0,2,0,0,0,0,0,0,FALSE,0,0,0,0,2,0,0,1,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,1,42,288,5095,0,3591,3658,0,0,1,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,1,0,1,1,0,1,0,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,1,4,5,0,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,3,11,5248,10265,7408,408,6377,3505,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,1,0,3,0,0,0,0,0,0,0,0,TRUE,1,0,0,0,1,0,0,3,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,3,21,3591,5119,3665,2867,406,7856,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,2,0,0,1,2,3,0,0,0,0,0,0,2,FALSE,0,0,0,0,2,6,0,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,3,12,5248,10265,7408,408,6377,3505,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,3,2,0,0,0,1,0,0,1,TRUE,0,0,0,1,1,0,0,0,0,0,0,1
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,3,22,3591,5119,3665,2867,406,7856,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,1,0,2,3,0,0,0,0,0,0,2,FALSE,0,0,0,0,2,4,0,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,4,1,408,6377,3505,2867,406,7856,0,0,0,TRUE,TRUE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,1,0,0,1,0,0,0,2,0,0,0,0,1,TRUE,0,0,1,0,4,6,1,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,4,2,408,6377,3505,2867,406,7856,0,0,0,TRUE,TRUE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,2,0,0,0,3,0,0,0,0,0,0,0,0,TRUE,2,0,1,0,1,3,0,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,4,3,408,6377,3505,2867,406,7856,0,0,0,TRUE,TRUE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,1,0,1,0,2,0,0,3,0,0,0,0,0,TRUE,2,0,1,0,2,1,0,0,0,0,0,0
12/3/2016,STLCC-Florissant Valley Qualifier,Missouri,Qualifying Tournament,1,4,4,408,6377,3505,2867,406,7856,0,0,0,TRUE,TRUE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,1,0,1,0,3,0,0,3,0,0,0,0,2,TRUE,1,0,1,0,1,4,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,1,9104,10841,0,9108,10460,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,2,0,2,0,0,0,0,1,0,0,0,0,0,FALSE,0,2,3,0,3,0,1,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,2,9107,10871,0,9392,7359,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,1,0,3,1,0,2,0,0,0,0,0,0,FALSE,0,0,0,0,1,0,2,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,3,11874,9849,0,12381,9796,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,1,3,0,0,3,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,4,6547,9109,0,9105,9103,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,3,1,2,0,0,0,0,0,0,0,FALSE,1,0,0,3,3,1,0,1,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,5,9106,10476,0,10875,9034,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,0,4,0,6,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,6,9102,10872,0,9041,11874,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,1,0,0,0,0,1,0,0,0,0,0,0,TRUE,2,0,1,0,3,0,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,7,10875,9108,0,6547,7359,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,2,0,3,3,0,0,1,0,1,0,0,0,FALSE,0,0,0,0,1,0,1,0,0,0,0,1
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,8,9103,9796,0,9102,9104,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,0,3,2,1,1,0,0,0,0,0,TRUE,1,0,0,1,0,0,1,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,9,9041,9109,0,10460,9392,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,3,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,0,0,3,0,4,0,1,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,10,10871,10872,0,9106,10841,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,2,0,0,0,3,2,1,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,11,9105,9107,0,9849,10476,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,2,0,0,3,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,4,0,0,3,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,12,12381,10841,0,9034,9103,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,1,0,0,0,2,1,0,1,0,0,0,0,0,TRUE,0,0,1,0,2,0,2,3,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,13,9107,10460,0,10875,9796,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1,0,0,0,0,0,1,0,TRUE,0,0,3,0,3,0,1,0,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,14,9034,9392,0,9102,9105,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,0,0,3,0,0,0,3,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,15,10476,10871,0,11874,9108,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0,2,3,0,3,0,1,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,16,9106,6547,0,9041,9104,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,3,2,0,6,0,0,0,0,0,0,TRUE,3,3,0,1,1,0,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,17,9849,7359,0,10872,9109,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,0,3,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,18,12381,6547,0,10460,10476,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,3,4,1,0,1,0,0,0,0,0,TRUE,0,0,4,0,0,0,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,19,7359,9105,0,10841,9796,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,1,0,1,0,0,0,0,0,0,0,TRUE,1,0,0,0,4,1,0,1,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,20,9107,9104,0,10872,12381,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,2,0,0,2,3,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,21,9109,10875,0,10871,9102,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,1,0,0,0,4,0,0,0,0,0,0,0,0,FALSE,0,2,3,0,0,0,2,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,22,9041,9108,0,9034,9849,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,1,0,4,0,1,1,0,0,0,0,0,0,TRUE,0,0,1,0,4,0,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,23,9103,9392,0,11874,9106,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,4,0,1,1,0,0,0,0,0,TRUE,0,0,3,0,0,0,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,24,6547,9102,0,10841,9107,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,2,0,0,3,3,0,1,0,0,0,0,0,0,TRUE,2,0,0,0,0,0,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,25,10460,9103,0,9849,10871,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,1,0,3,0,0,1,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,1,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,26,9105,10875,0,12381,9041,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,1,0,0,1,0,1,1,0,0,0,0,0,0,FALSE,1,0,0,0,3,0,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,27,9034,9104,0,7359,11874,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,1,0,1,0,0,2,0,0,0,0,0,FALSE,0,0,0,0,3,0,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,28,10476,9796,0,9392,10872,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,1,FALSE,0,0,0,0,3,1,0,0,0,0,0,0,0,TRUE,0,0,0,0,1,0,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,1,29,9108,9106,0,9109,9107,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,1,0,4,3,0,0,0,0,0,0,0,0,TRUE,0,0,1,0,1,2,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,3,11,9103,9104,9109,9108,9105,9796,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0,2,1,3,3,1,1,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,3,12,9103,9104,9109,9108,9105,9796,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,2,1,0,0,0,0,0,0,1,FALSE,0,2,3,0,2,0,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,3,21,9041,9849,9034,10841,9106,9107,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,1,0,0,1,4,1,0,0,0,0,0,0,0,TRUE,2,0,0,0,0,1,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,3,22,9041,9849,9034,10841,9106,9107,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,1,2,0,0,1,0,0,0,0,0,FALSE,2,0,0,0,1,0,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,3,23,9041,9849,9034,10841,9106,9107,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,1,2,1,0,1,0,0,1,0,0,TRUE,2,0,0,0,2,0,0,0,1,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,3,24,9041,9849,9034,10841,9106,9107,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,1,0,0,1,0,0,0,0,0,0,FALSE,2,0,0,0,4,2,0,1,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,4,1,9108,9105,9796,10841,9106,9107,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,2,3,0,1,0,0,0,0,0,0,0,0,FALSE,2,0,0,0,3,0,0,0,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,4,2,9108,9105,9796,10841,9106,9107,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,1,1,3,1,2,2,0,0,0,0,0,0,0,FALSE,1,0,0,0,2,3,0,1,0,0,0,0
12/10/2016,Smithville High School Qualifier,Missouri,Qualifying Tournament,1,4,3,9108,9105,9796,10841,9106,9107,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,1,0,3,1,1,1,0,0,0,0,0,0,0,FALSE,1,0,0,0,3,2,0,0,0,0,0,0
12/17/2016,Indy South FIRST Tech Challenge Qualifying Tournament,Indiana,Qualifying Tournament,1,1,1,10133,9789,0,8149,11959,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,4,2,0,3,0,0,0,0,2,TRUE,2,0,1,0,0,0,0,0,0,0,0,0
12/17/2016,Indy South FIRST Tech Challenge Qualifying Tournament,Indiana,Qualifying Tournament,1,1,2,8578,11262,0,9766,8971,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,0,0,0,0,2,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,2,6,0,0,0,0,0,0
12/17/2016,Indy South FIRST Tech Challenge Qualifying Tournament,Indiana,Qualifying Tournament,1,1,3,3537,9816,0,8435,9864,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,TRUE,1,0,1,0,0,3,0,3,0,0,0,0,0,FALSE,0,0,0,0,3,1,0,2,0,0,0,0
12/17/2016,Indy South FIRST Tech Challenge Qualifying Tournament,Indiana,Qualifying Tournament,1,1,4,10621,11398,0,10755,6194,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,0,0,0,3,0,0,0,0,0,0,0,0
12/17/2016,Indy South FIRST Tech Challenge Qualifying Tournament,Indiana,Qualifying Tournament,1,1,5,7234,10948,0,10950,8791,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,3,0,0,0,0,0,0,0
